"oktmo";"year";"reg_num";"mo_name";"reg";"reg_name";"fd";"fd_desc";"mun_type";"mun_desc";"broken_roads";"people_without_transport_share";"land_taxed_share";"apartments_kadastr_share";"kids_kindergarden_share";"workers_share";"electricity_consumption";"heating_consumption";"hot_water_consumption";"water_cold_consumption";"gas_consumption";"electricity_consumption_mun";"heating_consumption_mun";"water_hot_consumption_mun";"water_cold_consumption_mun";"gas_consumption_mun";"apartments_square_share";"business";"mun_wages_share_1";"wages_debt_share_mun";"mun_profit_share_1";"failed_wages_debt_share_mun_1";"failed_wages_debt_share_mun_all_1";"kids_leisure_share";"kindergardens_repair";"libraries_alone";"libraries";"parks";"investments_per_capita";"population_average";"requests_all";"requests_winners";"land_for_construction_all";"land_for_preparation";"additional_education_kids_share";"bankruptcy_share";"uncomlited_construction_share";"land_for_construction_share_10000";"people_housing_improved_share";"general_plan";"profit_agro_organization_share";"profit_agro_organization_number";"mun_wages_share_2";"failed_wages_debt_share_mun_2";"failed_wages_debt_share_mun_all_2";"mun_investments";"budget_executed";"budget_deficit";"mun_profit_share_2";"Status";"GRP";"Distance";"all";"ind";"grat";"pop";"bud_ratio";"grat_ratio";"bud_pc_ratio";"dot";"subv";"subs";"communal_index";"weber_index";"reg_eng";"communal_index_1";"communal_index_2";"size";"communal_index_n";"TIK";"contstituencies";"turnout2016";"mean_trn16";"sd_trn16";"sd_trn16_100";"median_trn16";"trn_deviation_median";"trn_dev_median_scale";"DV_turn1";"DV_turn2";"var_trn16";"turn_average_reg16";"turn_mun_reg16";"turn_country16";"turn_mun_con16";"turn_average_reg11";"UR_count16";"UR_share";"mean_ur_share16";"sd_ur_share16";"sd_ur_share16_100";"median_ur_share16";"ur_deviation_median";"ur_dev_median_scale";"DV_ur1";"DV_ur2";"var_ur_share16";"UR_average_reg16";"UR_mun_reg16";"UR_country";"UR_mun_con";"UR_average_reg11";"head_id";"position_title";"name_last";"name_first";"name_patr";"rulestart";"ruleend";"termyears";"returner";"educ_lvl";"edu_sphere";"owner_before";"director_ever";"elected_ever";"job_before";"adm_exp";"varangian";"model";"Petrov_Titkov_2003_2007";"Petrov_Titkov_2006_2010";"ENP_LT";"ENP_Golosov";"all_factories";"state_factories";"statefact_share";"municipal_factories";"munfact_share";"water_repair";"waste_repair";"waste_length";"gas_length";"model_d";"logsubs";"loggrat";"logpop";"logincome"
71703000;2017;71;"Заводоуковский";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";15,12;0,159999999999997;34;100;;;1146;0,17;23,3;17,03;121;72,4;0,2;0,04;0,86;0,76;25,1;;1577,1;;17;;;77,4;100;;;;14132;46890;;;;;;;66511,62;1,7;1,67;1;;;1577,1;;;;1658163;;17;0;"1 900 322.70";2144;1658163;1106058;1336893;46960;0,667;0,194;35,3628278950736;79000;552105;674463;;;"Tyumenskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,015037;;10,723;40,416;;13,4216720976769;14,1058588229638;10,7555597120836;14,3212209210635
71705000;2017;71;"город Ишим";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";22,81;;41,1;99;;;815,4;0,37;27,6;58;155,2;55,7;0,18;0,069;1,4;2,58;23,1;;1406,4;;17,7;;;84,3;;;;;9795;65201;;;;;;;;0,48;5,68;1;;;1406,4;;;;2574055;;17,7;0;"1 900 322.70";2144;2574055;1928941;1922698;65259;0,749;0,253;39,4787656631033;386526;645114;512172;;;"Tyumenskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,001418;0,009758;;;;13,1464157851073;14,469239965956;11,0852300852204;14,7609930344313
71710000;2017;71;"город Тобольск";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";13,47;;28,76;98,5;;;1172,2;0,24;13,92;37,14;94,96;94,74;0,18;0,25;1,86;;28,6;;1919;;9;;;87,6;;;;;1164230;102435;;;;;;;62824;1,1;6,64;1;;;1919;;;;14350873;;9;0;"1 900 322.70";2144;14350873;12937973;12426529;102417;0,902;0,134;140,09735930102;2219;1412900;10907461;;;"Tyumenskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,014904;0,007481;0,7;0;;16,2049576084521;16,335344180726;11,5369837300633;16,4793213345564
71715000;2017;71;"город Ялуторовск";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";26,07;;74;100;;;816,56;0,212;10,12;34,41;105,94;74,822;0,188;0,371;1,003;;22,4;;1471;;18;;;76,4;;;;;15014;39902;;;;;;;97,55;2,7;6,9;1;;;1471;;;;1362742;;18;0;"1 900 322.70";2144;1362742;984993;1107964;39837;0,723;0,187;34,1522229462182;78380;377749;626985;;;"Tyumenskaya";;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,015237;;;0;;13,3486778958839;13,9180346547868;10,594181726935;14,1250094044268
71811000;2017;100;"Белоярский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";11,76;10,9;41,07;100;;;812,78;0,12;6,31;12,89;53,3;85,69;0,15;0,09;1,18;;23,4;;8013;;30,7;;;82,1;;;;;538725;29155;;;;;;;;0,8;71,6;1;;;8013;;;;3220945;;30,7;0;"2 127 213.50";2759;3220945;2046185;2493303;29390;0,635;0,226;110,476590636254;598849;1174760;554701;;;"Tyumenskaya";;;1;;"Белоярский";17948;0,75;0,7;0,217;21,722;0,77;-0,02;-0,214008814;1;1;0,047185332;0,81;0,93;0,48;1,57;0,53;9445;0,7;0,646730769;0,17299803;17,29980296;0,685;0,015;0,199409573;2;1;0,029928318;0,58;1,2;0,54;1,29;0,65;"861956";"Глава Белоярского района";"МАНЕНКОВ ";"СЕРГЕЙ ";"ПЕТРОВИЧ";2005;;11;1;2;"Agriculture";0;0;1;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;0;;0;13,226184508818;14,7291188954331;10,2803817036563;14,9851853527251
71812000;2017;100;"Березовский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";21,79;100;9,79;100;19,2;;832,81;0,31;23,84;40,41;148,52;178,63;0,24;0,15;1,87;19,22;32;;11013,1;;16,4;;;82,4;13,3;;;;13004;22805;;;;;;;91917,7;1,7;11,5;1;;;11013,1;;;;3466928;;16,4;0;"2 127 213.50";2759;3466928;1947657;3185928;22973;0,562;0,081;152,02490681868;1023330;1519271;400870;;;"Tyumenskaya";;;1;;"БерезовскийМР";16511;0,56;0,46;0,117;11,676;0,48;0,08;0,815144991;2;1;0,013633333;0,39;1,44;0,48;1,17;0,53;4096;0,44;0,423333333;0,02081666;2,081665999;0,43;0,01;0,138140769;2;1;0,000433333;0,48;0,92;0,54;0,81;0,53;"861966";"Глава Березовского района";"Фомин ";"Владимир ";"Иванович";2013;;3;0;2;"Natural science";1;1;1;"Regional Legislature";0;1;"competition";30;28;1,854908088;1,45916493;34645;850;0,025;1659;0,05;0,008492;;8,19;1,372;0;12,9013924642017;14,9742541703267;10,0347350891458;15,0587794572176
71816000;2017;100;"Кондинский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";11,84;25,4;79,91;73,9;6,1;;1561,22;0,03;;11,89;;273,7;0,11;;1,62;;28;;6946,1;;16,15;;;75,9;30;;;;1130945;31118;;;;;;;7306,8;10,2;7,6;1;;;6946,1;;;;4358256;;16,15;0;"2 127 213.50";2759;4358256;2894211;3784765;31256;0,664;0,132;140,055787647021;1203035;1464045;844937;;;"Tyumenskaya";;;1;;"Кондинский";23481;0,57;0,7;0,217;21,722;0,77;-0,2;-2,066485665;1;0;0,047185332;0,81;0,7;0,48;1,19;0,53;6139;0,46;0,646730769;0,17299803;17,29980296;0,685;-0,225;-2,741493018;1;0;0,029928318;0,58;0,79;0,54;0,85;0,65;"861957";"Глава Кондинского района";"Дубовик ";"Анатолий ";"Владимирович";2015;;1;0;3;"Military";0;0;1;"Regional Legislature";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,015599;;;;0;13,6470173473468;15,1464943557399;10,3455417088749;15,2875825353039
71818000;2017;100;"Нефтеюганский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";5,47;;34,18;100;15,6;;747,2;0,28;7,6;15;;135,84;0,2;0,59;1,52;;16,3;;7464,9;;71;;;63,8;;;;;3004641;45136;;;;;;;;1,1;18;1;;;7464,9;;;;4954662;;71;0;"2 127 213.50";2759;4954662;3495215;2271322;45215;0,705;0,542;109,771845090393;106248;1459447;501063;;;"Tyumenskaya";;;1;;"Нефтеюганский";28323;0,86;0,7;0,217;21,722;0,77;0,09;0,918060372;2;1;0,047185332;0,81;1,06;0,48;1,8;0,53;27234;0,91;0,646730769;0,17299803;17,29980296;0,685;0,225;2,77269934;2;2;0,029928318;0,58;1,56;0,54;1,68;0,65;"861959";"Глава Нефтеюганского района";"Лапковская ";"Галина ";"Васильевна ";2012;;4;0;3;"Economics";0;0;0;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,031068;;0,04;0,188;0;13,1244871206643;14,6358725987955;10,7174354332418;15,4158395094942
71819000;2017;100;"Нижневартовский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";0,980000000000004;6,90000000000001;31,2;100;;;741,74;0,1;6,24;12,86;;83,02;0,13;0,03;1,22;;17,6;;11114,6;;60,1;;;83,8;;;;;3700513;36140;;;;;;;;1,3;62,8;1;;;11114,6;;;;4924822;;60,1;0;"2 127 213.50";2759;4924822;3606157;2581792;36151;0,732;0,476;136,270669618152;107634;1318665;665058;;;"Tyumenskaya";;;1;;"Нижневартовский";19210;0,57;0,7;0,217;21,722;0,77;-0,2;-2,066485665;1;0;0,047185332;0,81;0,7;0,48;1,19;0,53;7003;0,58;0,646730769;0,17299803;17,29980296;0,685;-0,105;-1,271041722;1;0;0,029928318;0,58;0,99;0,54;1,07;0,65;"861960";"Глава Нижневартовского района";"Саломатин";"Борис ";"Александрович ";2006;;10;1;3;"Lawyer";0;0;1;"Local administration (the same area)";1;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,035187;0,000678;;;0;13,4076295338798;14,7639942894366;10,4951555641462;15,4097986898032
71821000;2017;100;"Октябрьский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";13,73;82,5;59,5;41,3;6,6;;1366,13;0,13;6,46;19,85;258,68;156,94;0,2;0,23;2,21;6,02;29,6;;8175;;36;;;73,9;;;;;497587;28814;;;;;;;1420585,6;2,7;15;1;;;8175;;;;3699567;;36;0;"2 127 213.50";2759;3699567;2252701;2810855;29024;0,609;0,24;128,394773374054;485903;1446866;817691;;;"Tyumenskaya";;;1;;"Октябрьский";24455;0,48;0,46;0,117;11,676;0,48;0;-0,008178053;1;1;0,013633333;0,39;1,23;0,48;1;0,53;5162;0,43;0,423333333;0,02081666;2,081665999;0,43;0;0,015603161;2;1;0,000433333;0,48;0,9;0,54;0,79;0,53;"861962";"Глава Октябрьского района";"КУТАШОВА ";"АННА ";"ПЕТРОВНА";2015;;1;1;2;"Pedagogy";0;0;0;"Local administration (the same area)";1;0;"competition";30;28;1,854908088;1,45916493;34645;850;0,025;1659;0,05;0,038292;0,04625;0;76,117;0;13,6142397936079;14,8489992654917;10,2686166591214;15,1237263437392
71824000;2017;100;"Советский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";10,55;;14,03;100;21,9;;974,03;0,15;5,96;20,93;142,71;42,67;0,19;0,12;2,67;9,53;28,5;;6859;;24,9;;;76,7;54,5;;;;141636;48587;;;;;;;2240270,6;1;5,3;1;;;6859;;;;4108083;;24,9;0;"2 127 213.50";2759;4108083;2521779;3488367;48715;0,614;0,151;84,5510733323729;878287;1586304;817552;;;"Tyumenskaya";;;1;;"СоветскийХМАО";37803;0,45;0,7;0,217;21,722;0,77;-0,32;-3,301470232;1;0;0,047185332;0,81;0,56;0,48;0,94;0,53;6671;0,39;0,646730769;0,17299803;17,29980296;0,685;-0,295;-3,599256273;1;0;0,029928318;0,58;0,67;0,54;0,72;0,65;"861966";"Глава Советского района";"Удинцев";"Сергей";"Васильевич";2006;2016;10;0;3;"Economics";1;1;1;"Local legislature (the same area)";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,012138;0,003073;0;0,75;0;13,6140697882933;15,0649442763659;10,7911112843949;15,2284670543055
71826000;2017;100;"Сургутский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";11,45;2,5;37,36;100;21,4;;964,83;0,15;11,4;15,68;638,9;145,63;0,23;0,47;1,37;1,03;17,3;;4764;;79,4;;;56,3;3,3;;;;1852604;123471;;;;;;;1196737,4;2,5;9;1;;;4764;;;;10318044;;79,4;0;"2 127 213.50";2759;10318044;6034668;5667175;122695;0,585;0,451;83,5665378914887;68686;4283376;1173644;;;"Tyumenskaya";;;1;;"Сургутский";89287;0,31;0,7;0,217;21,722;0,77;-0,46;-4,74228556;1;0;0,047185332;0,81;0,38;0,48;0,65;0,53;12525;0,46;0,646730769;0,17299803;17,29980296;0,685;-0,225;-2,741493018;1;0;0,029928318;0,58;0,79;0,54;0,85;0,65;"861952";"Глава администрации Сургутского района";"Черкашин ";"Сергей ";"Александрович";2014;2016;2;0;3;"Economics";0;1;1;"Local administration (the same area)";1;0;"contract";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,0044;;0,04;0;0;13,9756239965873;15,5502013152114;11,7237615896624;16,14940476517
71829000;2017;100;"Ханты-Мансийский муниципальный район";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Municipal districts";"муниципальный район";;38,9;37,23;100;0,9;;1158,96;0,16;18,45;14,09;101,38;397,43;0,2;0,14;2,3;0,55;22,1;;8906,86;;46,9;;;64;20;;;;6114398;19862;;;;;;;73456,1;2,5;6,7;1;;;8906,86;;;;3678864;;46,9;0;"2 127 213.50";2759;3678864;2303776;2096550;;0,626;0,43;185,221226462592;172011;1375088;516930;;;"Tyumenskaya";;;1;;"Ханты-Мансийский";11127;0,6;0,7;0,217;21,722;0,77;-0,17;-1,757739523;1;0;0,047185332;0,81;0,74;0,48;1,25;0,53;3170;0,47;0,646730769;0,17299803;17,29980296;0,685;-0,215;-2,61895541;1;0;0,029928318;0,58;0,81;0,54;0,87;0,65;"861960";"Глава Ханты-Мансийского района";"Захаров ";"Пётр ";"Николаевич";2010;2016;6;0;3;"Forestry";;1;1;"Regional Administration";0;1;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,033943;0,000782;;;0;13,1556627478053;14,5558036945812;9,8965636374633;15,1181145668366
71871000;2017;100;"Ханты-Мансийск";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";2,27;;95,2;100;12,8;;812,26;0,16;12,42;26,2;28,13;100,36;0,16;0,02;0,94;;25,3;;3836,9;;44;;;76;;;;;131160;98589;;;;;;;2766912,7;3,4;69,1;1;;;3836,9;;;;8159187;;44;0;"2 127 213.50";2759;8159187;5434986;5049151;98692;0,666;0,381;82,7596080698658;237113;2724201;2079521;;;"Tyumenskaya";;;1;;"Ханты-Мансийск";50614;0,39;0,7;0,217;21,722;0,77;-0,38;-3,918962516;1;0;0,047185332;0,81;0,48;0,48;0,81;0,53;9461;0,47;0,646730769;0,17299803;17,29980296;0,685;-0,215;-2,61895541;1;0;0,029928318;0,58;0,81;0,54;0,87;0,65;"861973";"Глава города Ханты-Мансийска";"Филипенко";"Василий";"Александрович";2011;2016;5;0;2;"Real estate";0;0;1;"Local legislature (the same area)";0;0;"contract";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;0;25,009;0;14,5476481366955;15,4347306683061;11,4987149725011;15,9146550896237
71872000;2017;100;"Лангепас";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";0,239999999999995;;15,64;100;;;924,2;0,21;16,59;27,43;;66,2;0,17;0,82;2,08;;16,1;;5168,3;;43,5;;;62,8;;;;;23523;43821;;;;;;;;1,2;5,8;1;;;5168,3;;;;2603750;;43,5;0;"2 127 213.50";2759;2603750;1588991;1773695;43534;0,61;0,319;59,4178590173661;542455;1014759;119362;;;"Tyumenskaya";;;1;;"Лангепас";27598;0,47;0,7;0,217;21,722;0,77;-0,3;-3,095639471;1;0;0,047185332;0,81;0,58;0,48;0,98;0,53;5980;0,46;0,646730769;0,17299803;17,29980296;0,685;-0,225;-2,741493018;1;0;0,029928318;0,58;0,79;0,54;0,85;0,65;"861961";"Глава города Лангепаса";"Ухаботов ";"Андрей ";"Иванович";2014;2016;2;0;2;"Real estate";1;0;0;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,030944;;0;;0;11,6899161713294;14,3885754992237;10,6878684335189;14,7724632715573
71873000;2017;100;"Мегион";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";;;100;80,1;12,9;;1165,14;0,22;16,73;34,87;502,87;262,62;0,17;0,34;2,21;;20,1;;5397;;43,6;;;71,8;;;;;452041;54960;;;;;;;1164840,2;1,4;9,1;1;;;5397;;;;4454277;;43,6;0;"2 127 213.50";2759;4454277;2834930;3201157;55251;0,636;0,281;81,0457969432314;496412;1619347;1022760;;;"Tyumenskaya";;;1;;"Мегион";41277;0,31;0,7;0,217;21,722;0,77;-0,46;-4,74228556;1;0;0,047185332;0,81;0,38;0,48;0,65;0,53;4524;0,36;0,646730769;0,17299803;17,29980296;0,685;-0,325;-3,966869097;1;0;0,029928318;0,58;0,62;0,54;0,66;0,65;"861953";"глава города Мегиона";"Дейнека ";"Олег ";"Александрович ";2015;;1;0;2;"Economics";1;1;1;"Regional Legislature";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,010178;;0;;0;13,8380154133043;14,979022864922;10,9143609268962;15,3093753161544
71874000;2017;100;"Нефтеюганск";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";21,14;;29,17;99,5;26,4;;734,27;0,32;15,5;34,66;125,85;115,45;0,24;0,32;1,44;;16,5;;3062,1;;62,3;;;62,6;;;;;173514;126578;;;;;;;18857,9;;7,6;1;;;3062,1;;;;6862712;;62,3;0;"2 127 213.50";2759;6862712;4146743;4010622;126157;0,604;0,416;54,2172573432982;820362;2715969;438585;;;"Tyumenskaya";;;1;;"Нефтеюганск";80075;0,33;0,7;0,217;21,722;0,77;-0,44;-4,536454799;1;0;0,047185332;0,81;0,41;0,48;0,69;0,53;14318;0,55;0,646730769;0,17299803;17,29980296;0,685;-0,135;-1,638654546;1;0;0,029928318;0,58;0,94;0,54;1,01;0,65;"861954";"Глава города Нефтеюганска";"Арчиков";"Вячеслав ";"Акиндинович";2011;2016;5;0;2;"Natural science";0;1;0;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,005626;;0;0;0;12,9913089146547;15,2044568994735;11,7486139979201;15,7416132568546
71875000;2017;100;"Нижневартовск";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";7,68000000000001;;27,37;74,6;23,7;;1165;0,27;13;33;120;187,1;0,25;0,99;3,3;;19,4;;3717;;64;;;70,5;;;;;105822;275002;;;;;;;173960,1;0,69;16,2;1;;;3717;;;;16044967;;64;0;"2 127 213.50";2759;16044967;9136466;9387400;274575;0,569;0,415;58,3449102188348;548560;6908501;1915529;;;"Tyumenskaya";;;2;;"Нижневартовск";184103;0,35;0,7;0,217;21,722;0,77;-0,42;-4,330624038;1;0;0,047185332;0,81;0,43;0,48;0,73;0,53;25879;0,39;0,646730769;0,17299803;17,29980296;0,685;-0,295;-3,599256273;1;0;0,029928318;0,58;0,67;0,54;0,72;0,65;"861970";"глава города Нижневартовска";"Клец";"Максим";"Витальевич";2011;2016;5;0;2;"Pedagogy";0;1;0;"Public enterprises";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,007194;0,016692;0,9;;0;14,4655043826585;16,0548789225344;12,5245336493495;16,5909057758085
71876000;2017;100;"Сургут";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";21,45;;89,6;59,4;33,1;;1321,6;0,17;15,5;36,1;348,8;115,3;0,19;0,64;1,28;;22,1;;1808;;80,4;;;70,5;5,8;;;;76232;363390;;;;;;;2157222;0,032;21,8;1;;;1808;;;;20870009;;80,4;0;"2 127 213.50";2759;20870009;11716561;11209192;360590;0,561;0,463;57,4314345469055;331699;9153448;1704720;;;"Tyumenskaya";;;2;;"Сургут";265745;0,3;0,7;0,217;21,722;0,77;-0,47;-4,845200941;1;0;0,047185332;0,81;0,37;0,48;0,63;0,53;34696;0,44;0,646730769;0,17299803;17,29980296;0,685;-0,245;-2,986568234;1;0;0,029928318;0,58;0,75;0,54;0,81;0,65;"861964";"Глава города Сургута";"Попов";"Дмитрий";"Валерьевич";2010;2016;6;0;2;"Natural science";0;0;1;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,012607;;12,452;7,77;0;14,3489114323398;16,2322447139492;12,803231916679;16,8538237102943
71877000;2017;100;"Радужный";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";;;100;100;;;743,28;0,26;16,43;22,67;;108,25;0,17;0,66;1,37;;17,7;;5798;;40;;;69,2;;;;;49552;43321;;;;;;;2036,1;0,2;11;1;;;5798;;;;2810865;;40;0;"2 127 213.50";2759;2810865;1665804;2007021;43157;0,593;0,286;64,8845825350292;677294;1145061;180223;;;"Tyumenskaya";;;1;;"РадужныйГО";29383;0,33;0,46;0,117;11,676;0,48;-0,15;-1,551908762;1;0;0,013633333;0,39;0,85;0,48;0,69;0,53;3828;0,4;0,423333333;0,02081666;2,081665999;0,43;-0,03;-0,352009663;1;1;0,000433333;0,48;0,84;0,54;0,74;0,53;"861957";"глава города Радужный";"Баскаков ";"Сергей ";"Николаевич";2015;;1;0;2;"Natural science";0;0;1;"Local administration (the same area)";1;0;"competition";30;28;1,854908088;1,45916493;34645;850;0,025;1659;0,05;;;0;;0;12,1019502519716;14,5121620911019;10,6763927848743;14,8490028231217
71878000;2017;100;"Урай";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";26,06;;58,93;98,4;17,3;;798,05;0,21;14,2;27,02;204,27;122,94;0,12;0,37;1,51;6,6;22,1;;6807,3;;40;;;71,2;22,2;;;;28566;40518;;;;;;;94479,8;0,7;33,9;1;;;6807,3;;;;3071848;;40;0;"2 127 213.50";2759;3071848;1887489;2213767;40559;0,614;0,279;75,8144034749988;627670;1184359;393869;;;"Tyumenskaya";;;1;;"Урай";31146;0,45;0,7;0,217;21,722;0,77;-0,32;-3,301470232;1;0;0,047185332;0,81;0,56;0,48;0,94;0,53;6183;0,44;0,646730769;0,17299803;17,29980296;0,685;-0,245;-2,986568234;1;0;0,029928318;0,58;0,75;0,54;0,81;0,65;"861955";"Глава города Урай";"Иванов";"Анатолий";"Владимирович ";2015;;1;0;2;"Natural science";0;1;1;"Private business";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;;;0;0,22;0;12,8837736456843;14,6102061473269;10,6095015988029;14,9377898928589
71879000;2017;100;"Нягань";"Tyumen+";"Тюменская область (+ХМАО ЯНАО)";"ufo";"УФО";"Urban districts";"городской округ";6,51000000000001;;93,09;100;16,2;;868,04;0,16;15,18;27,54;39,88;109,89;0,15;0,34;1,33;;22,6;;5924,5;;45,1;;;70;;;;;706357;57983;;;;;;;272525,7;0,7;6,4;1;;;5924,5;;;;4291068;;45,1;0;"2 127 213.50";2759;4291068;2621183;3104862;57765;0,611;0,276;74,0056223375817;599727;1669885;732648;;;"Tyumenskaya";;;1;;"Нягань";45508;0,43;0,7;0,217;21,722;0,77;-0,34;-3,507300993;1;0;0,047185332;0,81;0,53;0,48;0,9;0,53;7020;0,36;0,646730769;0,17299803;17,29980296;0,685;-0,325;-3,966869097;1;0;0,029928318;0,58;0,62;0,54;0,66;0,65;"861955";"Глава города Нягань";"Нефёдьев";"Владимир ";"Александрович ";2011;2016;5;0;3;"Medicine";0;0;1;"Local legislature (the same area)";0;0;"competition";34;32;3,773214846;2,921795952;90990;1989;0,022;3690;0,04;0,028169;;0;0;0;13,504420647246;14,9484798279176;10,9679051431171;15,27204621097
